age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,capital_gain,capital_loss,hours_per_week,native_country,sex_ Male,income_ >50K,net_capital,is_married,capital_gain_log
0.30136986301369867,7,0.04430189755640375,9,0.8,4,1,1,4,0.02174021740217402,0.0,0.39795918367346933,39,1,0,0.02174021740217402,0,0.021507269060823342
0.452054794520548,6,0.04823759525135492,9,0.8,2,4,0,4,0.0,0.0,0.1224489795918367,39,1,0,0.0,0,0.0
0.28767123287671237,4,0.1381134458917972,11,0.5333333333333333,0,6,1,4,0.0,0.0,0.39795918367346933,39,1,0,0.0,0,0.0
0.49315068493150693,4,0.1510683093139186,1,0.4,2,6,0,2,0.0,0.0,0.39795918367346933,39,1,0,0.0,0,0.0
0.27397260273972607,4,0.18493160918759594,12,0.8666666666666667,2,4,5,4,0.0,0.0,0.39795918367346933,39,0,0,0.0,0,0.0
0.4794520547945206,6,0.13403580500129042,11,0.5333333333333333,2,4,0,4,0.0,0.0,0.44897959183673464,39,1,1,0.0,0,0.0
0.34246575342465757,4,0.09994702598443381,9,0.8,2,4,0,4,0.051780517805178054,0.0,0.39795918367346933,39,1,1,0.051780517805178054,0,0.050484459283531014
0.27397260273972607,4,0.1821348528273183,15,0.6,2,4,0,2,0.0,0.0,0.8061224489795917,39,1,1,0.0,0,0.0
0.08219178082191786,4,0.07469811602667718,9,0.8,4,1,3,4,0.0,0.0,0.29591836734693877,39,0,0,0.0,0,0.0
0.20547945205479456,4,0.13089607584792384,7,0.7333333333333334,4,12,1,2,0.0,0.0,0.49999999999999994,39,1,0,0.0,0,0.0
0.31506849315068497,4,0.07435853900381686,8,0.6666666666666666,2,3,0,1,0.0,0.0,0.39795918367346933,0,1,1,0.0,0,0.0
0.10958904109589043,6,0.1117011450537211,11,0.5333333333333333,4,5,3,4,0.0,0.0,0.346938775510204,39,1,0,0.0,0,0.0
0.20547945205479456,4,0.1185388679860366,11,0.5333333333333333,4,7,4,4,0.0,0.0,0.39795918367346933,39,1,0,0.0,0,0.0
0.28767123287671237,4,0.011275315467054237,1,0.4,2,12,0,4,0.0,0.0,0.49999999999999994,39,1,0,0.0,0,0.0
0.3561643835616439,6,0.19008842585675284,12,0.8666666666666667,0,4,4,4,0.0,0.0,0.44897959183673464,39,0,1,0.0,0,0.0
0.31506849315068497,4,0.12308920009236496,10,1.0,2,10,0,4,0.0,0.0,0.6020408163265306,39,1,1,0.0,0,0.0
0.5068493150684932,4,0.19686027084663346,11,0.5333333333333333,5,8,4,2,0.0,0.0,0.19387755102040813,39,0,0,0.0,0,0.0
0.24657534246575347,1,0.04384618519172519,6,0.26666666666666666,2,5,0,2,0.0,0.0,0.39795918367346933,39,1,0,0.0,0,0.0
0.5753424657534247,4,0.06569457084255852,11,0.5333333333333333,0,13,4,4,0.0,0.0,0.39795918367346933,39,0,0,0.0,0,0.0
0.5342465753424658,2,0.13893182651689057,9,0.8,2,13,0,4,0.0,0.0,0.39795918367346933,39,1,1,0.0,0,0.0
0.0273972602739726,4,0.10595414351883295,11,0.5333333333333333,4,3,3,4,0.0,0.0,0.39795918367346933,39,1,0,0.0,0,0.0
0.30136986301369867,4,0.2410827073796879,11,0.5333333333333333,0,4,1,4,0.0,0.0,0.8061224489795917,39,1,0,0.0,0,0.0
0.43835616438356173,4,0.1229818937531411,11,0.5333333333333333,2,3,0,4,0.0,0.0,0.39795918367346933,39,1,0,0.0,0,0.0
0.08219178082191786,2,0.12117738145366133,7,0.7333333333333334,4,11,1,4,0.0,0.0,0.5204081632653061,39,1,0,0.0,0,0.0
0.0410958904109589,4,0.17232175602070066,15,0.6,4,12,3,2,0.0,0.0,0.4387755102040816,39,1,0,0.0,0,0.0
0.17808219178082196,1,0.03237255674332051,15,0.6,2,1,3,4,0.0,0.0,0.39795918367346933,39,1,0,0.0,0,0.0
0.06849315068493153,7,0.20322122763885309,15,0.6,2,8,0,2,0.0,0.0,0.1428571428571428,39,1,0,0.0,0,0.0
0.4246575342465754,4,0.1562876081552818,1,0.4,4,7,4,4,0.0,0.0,0.39795918367346933,33,1,0,0.0,0,0.0
0.05479452054794523,4,0.12558577036443408,15,0.6,4,7,3,4,0.0,0.0,0.39795918367346933,39,1,0,0.0,0,0.0
0.0273972602739726,4,0.36117819643851623,11,0.5333333333333333,1,1,5,4,0.0,0.0,0.24489795918367344,39,0,0,0.0,0,0.0
0.19178082191780826,4,0.04881012211189742,15,0.6,2,12,0,4,0.0,0.0,0.37755102040816324,0,1,1,0.0,0,0.0
0.4246575342465754,6,0.17195637114410292,7,0.7333333333333334,2,10,0,4,0.0,0.0,0.39795918367346933,39,1,0,0.0,0,0.0
0.19178082191780826,4,0.33658195351869713,6,0.26666666666666666,2,7,0,4,0.0,0.0,0.42857142857142855,39,1,0,0.0,0,0.0
0.49315068493150693,6,0.051765800518873695,9,0.8,2,10,0,4,0.0,0.0,0.39795918367346933,39,1,0,0.0,0,0.0
0.09589041095890416,4,0.10914141345539996,9,0.8,2,13,0,4,0.0,0.0,0.49999999999999994,39,1,0,0.0,0,0.0
0.43835616438356173,4,0.05593037312723273,11,0.5333333333333333,5,1,4,4,0.0,0.0,0.39795918367346933,39,0,0,0.0,0,0.0
0.10958904109589043,4,0.18859768272639604,11,0.5333333333333333,4,6,1,4,0.0,0.0,0.346938775510204,39,1,0,0.0,0,0.0
0.5479452054794521,1,0.22113934882710098,9,0.8,2,10,0,2,0.0,0.0,0.39795918367346933,39,1,1,0.0,0,0.0
0.49315068493150693,4,0.08969994974260063,11,0.5333333333333333,2,7,0,4,0.0,0.0,0.37755102040816324,39,1,0,0.0,0,0.0
0.36986301369863017,4,0.07882873093275017,12,0.8666666666666667,0,4,4,4,0.0,0.0,0.39795918367346933,39,0,0,0.0,0,0.0
0.32876712328767127,7,0.060660681055677054,8,0.6666666666666666,2,3,0,4,0.0,0.0,0.39795918367346933,39,1,0,0.0,0,0.0
0.16438356164383566,4,0.17602382472392392,8,0.6666666666666666,4,10,1,4,0.0,0.0,0.42857142857142855,39,1,0,0.0,0,0.0
0.10958904109589043,4,0.013576289373955802,15,0.6,2,4,5,3,0.0,0.0,0.39795918367346933,39,0,0,0.0,0,0.0
0.0136986301369863,4,0.14579467814889774,11,0.5333333333333333,4,8,3,4,0.0,0.0,0.29591836734693877,0,0,0,0.0,0,0.0
0.452054794520548,1,0.16252156314095165,9,0.8,0,4,1,4,0.0,0.0,0.5510204081632653,39,1,1,0.0,0,0.0
0.41095890410958913,5,0.06624943969791228,11,0.5333333333333333,0,4,1,4,0.0,0.0,0.6020408163265306,39,1,0,0.0,0,0.0
0.3561643835616439,4,0.15329050135151656,15,0.6,2,13,0,4,0.0,0.0,0.39795918367346933,39,1,1,0.0,0,0.0
0.39726027397260283,4,0.13880618301843226,4,0.13333333333333336,2,7,0,4,0.0,0.0,0.39795918367346933,26,1,0,0.0,0,0.0
0.24657534246575347,4,0.029928281332771894,8,0.6666666666666666,2,8,0,4,0.0,0.0,0.39795918367346933,33,1,0,0.0,0,0.0
0.32876712328767127,4,0.09174488257426551,11,0.5333333333333333,2,1,0,4,0.0,0.0,0.47959183673469385,39,1,0,0.0,0,0.0
0.17808219178082196,4,0.1194367096344793,11,0.5333333333333333,2,7,0,4,0.05013050130501305,0.0,0.39795918367346933,39,1,0,0.05013050130501305,0,0.04891444340360333
0.17808219178082196,4,0.03206354165251761,9,0.8,2,12,0,4,0.02407024070240702,0.0,0.39795918367346933,39,1,0,0.02407024070240702,0,0.023785118700769655
0.4246575342465754,4,0.09328520394995994,11,0.5333333333333333,2,14,0,4,0.0,0.0,0.39795918367346933,39,1,0,0.0,0,0.0
0.34246575342465757,4,0.07086768720881272,10,1.0,2,10,0,4,0.0,0.0,0.44897959183673464,39,1,1,0.0,0,0.0
0.16438356164383566,4,0.06337390146833105,15,0.6,0,13,1,4,0.0,0.0,0.5816326530612245,39,1,0,0.0,0,0.0
0.26027397260273977,4,0.09729017535757462,11,0.5333333333333333,2,3,0,4,0.0,0.0,0.39795918367346933,39,1,0,0.0,0,0.0
0.15068493150684936,4,0.11606063487320195,15,0.6,0,1,1,4,0.0,0.0,0.39795918367346933,39,0,0,0.0,0,0.0
0.49315068493150693,4,0.1070081905977914,11,0.5333333333333333,2,1,5,4,0.0,0.0,0.39795918367346933,39,0,1,0.0,0,0.0
0.43835616438356173,5,0.1218375191861018,15,0.6,2,4,0,4,0.0,0.0,0.49999999999999994,39,1,1,0.0,0,0.0
0.10958904109589043,0,0.12794990559758765,15,0.6,4,0,3,4,0.0,0.0,0.39795918367346933,39,1,0,0.0,0,0.0
0.0273972602739726,4,0.06059684057537932,15,0.6,4,10,3,4,0.0,0.0,0.31632653061224486,39,1,0,0.0,0,0.0
0.19178082191780826,4,0.2021766887165347,9,0.8,5,12,3,2,0.0,0.0,0.39795918367346933,39,0,0,0.0,0,0.0
0.16438356164383566,6,0.10188193586069194,9,0.8,2,12,0,4,0.0,0.0,0.7040816326530612,39,1,1,0.0,0,0.0
0.08219178082191786,4,0.13541856263837765,15,0.6,4,7,1,4,0.0,0.0,0.39795918367346933,39,1,0,0.0,0,0.0
0.8493150684931507,4,0.07637698482769864,15,0.6,2,10,2,4,0.0,0.0,0.19387755102040813,39,1,0,0.0,0,0.0
0.13698630136986306,4,0.13694190516292906,11,0.5333333333333333,4,8,3,4,0.0,0.0,0.39795918367346933,26,1,0,0.0,0,0.0
0.31506849315068497,4,0.01353486097716683,7,0.7333333333333334,2,1,0,4,0.0,0.0,0.39795918367346933,39,1,0,0.0,0,0.0
0.0136986301369863,4,0.20194577634098967,1,0.4,4,8,3,4,0.0,0.0,0.21428571428571425,39,0,0,0.0,0,0.0
0.19178082191780826,2,0.07718042406378617,5,0.2,2,5,0,4,0.0,0.0,0.39795918367346933,39,1,0,0.0,0,0.0
0.0136986301369863,4,0.2951291071840915,11,0.5333333333333333,4,12,1,4,0.0,0.0,0.29591836734693877,39,1,0,0.0,0,0.0
0.4794520547945206,4,0.17945287350076747,9,0.8,2,8,0,4,0.0,0.0,0.39795918367346933,5,1,0,0.0,0,0.0
0.39726027397260283,4,0.026713166080330336,11,0.5333333333333333,2,8,5,4,0.0,0.0,0.39795918367346933,39,0,0,0.0,0,0.0
0.5753424657534247,4,0.10027845315874548,11,0.5333333333333333,2,12,0,4,0.0,0.0,0.47959183673469385,39,1,0,0.0,0,0.0
0.49315068493150693,4,0.22681571834123415,11,0.5333333333333333,0,12,3,4,0.0,0.0,0.346938775510204,39,0,0,0.0,0,0.0
0.43835616438356173,2,0.17382879884815478,11,0.5333333333333333,2,11,0,4,0.0,0.0,0.39795918367346933,39,1,1,0.0,0,0.0
0.21917808219178087,4,0.12888034664022496,12,0.8666666666666667,2,10,0,4,0.0,0.0,0.49999999999999994,39,1,0,0.0,0,0.0
0.17808219178082196,4,0.028557748468507616,6,0.26666666666666666,4,12,1,4,0.0,0.0,0.39795918367346933,39,1,0,0.0,0,0.0
